id;siege;siege_encode;id1;impl;premier;compte;uaientitemere;identifiantunite;nomlong;nomcourt;nom_encode;description;rcr;typebibliotheque;adresse_adresse;adresse_adressecompl;adresse_codepostal;adresse_ville;adresse_pays;geo;internet_web;internet_info;internet_conta;internet_formu;internet_rss;internet_blog;internet_wiki;internet_masto;internet_faceb;internet_twitt;internet_youtu;internet_daily;internet_vimeo;internet_peris;internet_insta;internet_flick;internet_pinte;internet_linke;internet_googl;internet_viade;com_code;com_nom;uucr_id;uucr_nom;dep_id;dep_nom;aca_id;aca_nom;reg_id;reg_nom;regrgp_nom;fd_id;logo_scd;wall_rss;wall_faceb;wall_twitt;wall_youtu;wall_vimeo;wall_flick;wall_pinte;wall_googl;noctambuplus
0870111Y;SCD de l'Université de Limoges;SCD%20de%20l%27Universit%E9%20de%20Limoges;0870111Y-12;0870111Y-12-1;Oui;1;0870669E;UN12;Bibliothèque du Campus Universitaire de Guéret;BU Guéret;Biblioth%E8que%20du%20Campus%20Universitaire%20de%20Gu%E9ret;"La BU du campus universitaire de Guéret rassemble les collections relatives aux concours de l'enseignement des premier et second degrés et intègre également la documentation de l'Atelier Canopé 23. Elle dispose également d'un fonds de littérature jeunesse, de documents relatifs à l'éducation, l'histoire de l'éducation, et à toutes les disciplines aux concours.
La bibliothèque possède aussi de la documentation relative aux enseignements dispensés à l'IUT de Guéret: Carrières sociales.";230962301;;1, Avenue Marc Purat;;23000;Guéret;;46.17196414840683,1.863353677246095;https://www.unilim.fr/scd/;https://www.unilim.fr/scd/vos-bibliotheques/bu-campus-universitaire-gueret/;bugueret@unilim.fr;https://www.unilim.fr/scd/nous-connaitre/contacts/#contactsespes;;;;;https://www.facebook.com/BULimoges/;;;;;;;;;;;;23096;Guéret;UU23301;Guéret;D023;Creuse;A22;Limoges;R75;Nouvelle-Aquitaine;Province;FD111;0870111Y.jpg;;BULimoges;;;;;;;
0941683U;SCD Université Paris Est Créteil;SCD%20Universit%E9%20Paris%20Est%20Cr%E9teil;0941683U-03;0941683U-03-1;Oui;1;0941111X;UN03;La bibliothèque du Service Commun Universitaire d’Information et d’Orientation – Bureau d’Aide à l’Insertion Professionnelle;Bibliothèque du SCUIO-BAIP;La%20biblioth%E8que%20du%20Service%20Commun%20Universitaire%20d%92Information%20et%20d%92Orientat;;940285101;;Rue Poète et Sellier;Maison de l'Innovation et de l'Entrepreneuriat Etudiant (MIEE) Site du Mail des Mèches;94010;CRETEIL Cedex;;48.788707311931525,2.450575298980766;http://bibliotheque.u-pec.fr/vos-bibliotheques/autres-bibliotheques-de-l-upec/scuio-baip/la-bibliotheque-du-service-commun-universitaire-d-information-et-d-orientation-bureau-d-aide-a-l-insertion-professionnelle-452993.kjsp?RH=1276086855302;;;http://bibliotheque.u-pec.fr/pratiques/universite/organisation/service-commun-universitaire-d-information-d-orientation-bureau-aide-a-l-insertion-professionnelle-scuio-baip--201148.kjsp;;;;;;;;;;;;;;;;;94028;Créteil;UU00851;Paris;D094;Val-de-Marne;A24;Créteil;R11;Île-de-France;Île-de-France;FD111;0941683U.jpg;;;;;;;;;
0141110F;Université de Caen Normandie - Service commun de la documentation;Universit%E9%20de%20Caen%20Normandie%20%2D%20Service%20commun%20de%20la%20documentation;0141110F-21;0141110F-21-1;Oui;1;0141408E;UN21;Médiathèque de l'IAE Caen - EM Normandie;;M%E9diath%E8que%20de%20l%27IAE%20Caen%20%2D%20EM%20Normandie;;141182302;bibliothèque associée;9 rue Claude Bloch;Campus 4;14075;CAEN Cedex;;49.21099549555821,-0.35754928108974504;http://documentation.unicaen.fr/;http://documentation.unicaen.fr/Default/mediatheque-iae-caen-em-normandie.aspx;;http://documentation.unicaen.fr/Default/jai-une-question.aspx;;http://documentation.unicaen.fr/Default/blogs-des-bu.aspx;https://fr.wikipedia.org/wiki/Universit%C3%A9_Caen-Normandie;;https://www.facebook.com/iaedecaen;https://twitter.com/EMNormandie;http://www.youtube.com/channel/UCGRjIzuLkwSGRGLVwtC2sOQ;;https://vimeo.com/unicaen;;https://www.instagram.com/iaecaen/;;;;;;14118;Caen;UU14601;Caen;D014;Calvados;A05;Caen;R28;Normandie;Province;FD111;0141110F.png;;;;channel/UCGRjIzuLkwSGRGLVwtC2sOQ;;;;;
0595785T;Service Commun de Documentation de l'Université de Lille;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20de%20Lille;0595785T-03;0595785T-03-1;Oui;1;0597065J;UN05;Bibliothèque IEMN;;Biblioth%E8que%20IEMN;;590092231;bibliothèque associée;LCI, Avenue Henri Poincaré;Cité scientifique, CS 60069;59652;Villeneuve d'Ascq Cedex;;50.603615,3.137215;;http://www.iemn.fr/;;http://www.iemn.fr/contact;;;;;;;;;;;;;;;;;59009;Villeneuve-d'Ascq;UU59702;Lille;D059;Nord;A09;Lille;R32;Hauts-de-France;Province;FD111;0595785T.jpg;;;;;;;;;
0370853B;SCD Université  de Tours;SCD%20Universit%E9%20%20de%20Tours;0370853B-04;0370853B-04-1;Oui;1;0370800U;Un04;Bibliothèque universitaire de Grandmont;BU de Grandmont;Biblioth%E8que%20universitaire%20de%20Grandmont;"Domaines couverts :
informatique, mathématiques, astronomie, physique, chimie, sciences de la terre, sciences de la vie, plantes et animaux, pharmacie, agroalimentaire";372612104;;;Parc de Grandmont;37200;Tours;;47.35680358538716,0.7040495958862031;http://www.univ-tours.fr/acces-rapide/bibliotheques-208277.kjsp?RH=1181310862621&RF=1181310862621;http://www.univ-tours.fr/acces-rapide/horaires-d-ouverture-430899.kjsp?RH=1182849025018;bu.grandmont@univ-tours.fr;http://www.univ-tours.fr/acces-rapide/formulaire-questions-reponses-scd-532582.kjsp;http://www.univ-tours.fr/adminsite/webservices/export_rss.jsp?NOMBRE=10&CODE_RUBRIQUE=1181310862621&LANGUE=0;;;;https://fr-fr.facebook.com/BU-de-Grandmont-554127651273893/;;;;;;;;;;;;37261;Tours;UU37701;Tours;D037;Indre-et-Loire;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;http://www.univ-tours.fr/adminsite/webservices/export_rss.jsp?NOMBRE=10&CODE_RUBRIQUE=1181310862621&LANGUE=0;BU-de-Grandmont-554127651273893;;;;;;;
0542400R;Direction de la Documentation et de l'Edition;Direction%20de%20la%20Documentation%20et%20de%20l%27Edition;0542400R-17;0542400R-17-1;Oui;1;0542493S;UN17;BU ESPE Montigny - les-Metz;;BU%20ESPE%20Montigny%20%2D%20les%2DMetz;;543952103;;16 rue de la Victoire;;57950;Montigny les Metz;;49.100752,6.150304;https://bu.univ-lorraine.fr/;http://bu.univ-lorraine.fr/bibliotheques/espe-metz-montigny;;;;;;;;;;;;;;;;;;;57480;Montigny-lès-Metz;UU57701;Metz;D057;Moselle;A12;Nancy-Metz;R44;Grand Est;Province;FD111;;;;;;;;;;
0542400R;Direction de la Documentation et de l'Edition;Direction%20de%20la%20Documentation%20et%20de%20l%27Edition;0542400R-16;0542400R-16-1;Oui;1;0542493S;UN16;BU ESPE Nancy - Maxéville;;BU%20ESPE%20Nancy%20%2D%20Max%E9ville;;543952103;;5 rue Paul Richard;;54357;Maxeville;;48.7106,6.163873;https://bu.univ-lorraine.fr/;http://bu.univ-lorraine.fr/bibliotheques/espe-nancy-maxeville;;;;;;;;;;;;;;;;;;;54357;Maxéville;UU54701;Nancy;D054;Meurthe-et-Moselle;A12;Nancy-Metz;R44;Grand Est;Province;FD111;;;;;;;;;;
0542400R;Direction de la Documentation et de l'Edition;Direction%20de%20la%20Documentation%20et%20de%20l%27Edition;0542400R-10;0542400R-10-1;Oui;1;0542493S;UN10;BU Ecoles Ingénieurs Brabois;;BU%20Ecoles%20Ing%E9nieurs%20Brabois;;543952103;;2, avenue de la forêt de Haye;;54500;Vandoeuvre-les-Nancy;;48.651067,6.144961;https://bu.univ-lorraine.fr/;http://bu.univ-lorraine.fr/bibliotheques/ingenieurs-brabois;;;;;;;;;;;;;;;;;;;54547;Vandoeuvre-lès-Nancy;UU54701;Nancy;D054;Meurthe-et-Moselle;A12;Nancy-Metz;R44;Grand Est;Province;FD111;;;;;;;;;;
0211030F;Service commun de la documentation de l'université de Bourgogne;Service%20commun%20de%20la%20documentation%20de%20l%27universit%E9%20de%20Bourgogne;0211030F-04;0211030F-04-1;Oui;1;0211237F;Un04;BU Sciences;;BU%20Sciences;Depuis le 2 juin 2018, la BU Sciences est fermée pendant deux ans pour travaux. Les ouvrages indispensables en STAPS, Sciences et techniques, Sciences de la vie, Agroalimentaire et Œnologie ont été transférés au 1er étage de la BU Droit Lettres.;212312102;;3 Esplanade Erasme (1er étage de la BU Droit Lettres);;21000;Dijon;;47.31415613774616,5.06716276455677;;http://bu.u-bourgogne.fr/EXPLOITATION/bu-sciences-economie.aspx;buse.contact@u-bourgogne.fr;;;;;;;;;;;;;;;;;;21231;Dijon;UU21701;Dijon;D021;Côte-d'Or;A07;Dijon;R27;Bourgogne-Franche-Comté;Province;FD111;0211030F.jpg;;;;;;;;;Oui
0211030F;Service commun de la documentation de l'université de Bourgogne;Service%20commun%20de%20la%20documentation%20de%20l%27universit%E9%20de%20Bourgogne;0211030F-11;0211030F-11-1;Oui;1;0211237F;UN11;Médiathèque de l'UFR Langues et Communication;;M%E9diath%E8que%20de%20l%27UFR%20Langues%20et%20Communication;;212312247;bibliothèque associée;4 boulevard Gabriel;Extension Lettres;21000;Dijon;;47.31354806419176,5.064853876335178;;http://bu.u-bourgogne.fr/EXPLOITATION/mediatheque-de-lufr-langues-et-communication.aspx;mediatheque.langues@u-bourgogne.fr;;;;;;;https://twitter.com/dijonVO;;;;;;;;;;;21231;Dijon;UU21701;Dijon;D021;Côte-d'Or;A07;Dijon;R27;Bourgogne-Franche-Comté;Province;FD111;0211030F.jpg;;;dijonVO;;;;;;
0860701V;Service commun de la documentation de l'Université de Poitiers;Service%20commun%20de%20la%20documentation%20de%20l%27Universit%E9%20de%20Poitiers;0860701V-24;0860701V-24-1;Oui;1;0860856N;UN24;UFR SHA - CESCM - Pôle documentaire Berthelot;CESCM;UFR%20SHA%20%2D%20CESCM%20%2D%20P%F4le%20documentaire%20Berthelot;;861942212;bibliothèque associée;24 rue de la Chaîne;;86000;Poitiers;;46.58655746975989,0.341750160713218;;http://cescm.labo.univ-poitiers.fr/pole-docu/pole-documentaire/;direction.cescm@univ-poitiers.fr;;;;;;;;;;;;;;;;;;86194;Poitiers;UU86601;Poitiers;D086;Vienne;A13;Poitiers;R75;Nouvelle-Aquitaine;Province;FD111;;;;;;;;;;
0751794T;Bibliothèque de l'École française d'Extrême-Orient;Biblioth%E8que%20de%20l%27%C9cole%20fran%E7aise%20d%27Extr%EAme%2DOrient;0751794T-03;0751794T-03-1;Oui;1;0751794T;UN03;Bibliothèque du Centre EFEO de Jakarta;;Biblioth%E8que%20du%20Centre%20EFEO%20de%20Jakarta;;992312301;;Jl. Ampera III no.26 Kemang;;12550;Jakarta;Indonésie;-6.278201,106.822154;;;;;;;;;;;;;;;;;;;;;IDN01;Jakarta;SO;Jakarta;D999;Étranger;A99;Non défini;R99;Étranger;Étranger;FD290;0751794T.png;;;;;;;;;
0290323U;Bibliothèques universitaires de l'Université de Bretagne Occidentale - UBO;Biblioth%E8ques%20universitaires%20de%20l%27Universit%E9%20de%20Bretagne%20Occidentale%20%2D%20UBO;0290323U-05;0290323U-05-1;Oui;1;0290346U;UN05;Bibliothèque universitaire du Pôle Pierre-Jakez Hélias Quimper UBO;BU Pôle Pierre-Jakez Hélias Quimper UBO;Biblioth%E8que%20universitaire%20du%20P%F4le%20Pierre%2DJakez%20H%E9lias%20Quimper%20UBO;;292322101;;18, avenue de la Plage des Gueux;;29018;QUIMPER CEDEX;;47.972269045276526,-4.093926288360535;http://ubodoc.univ-brest.fr;http://ubodoc.univ-brest.fr/bibliotheques/bu-pole-quimper/;bu.quimper@univ-brest.fr;;;;;;;https://twitter.com/bu_ubo;;;;;;;;;;;29232;Quimper;UU29501;Quimper;D029;Finistère;A14;Rennes;R53;Bretagne;Province;FD111;;;;bu_ubo;;;;;;
0290323U;Bibliothèques universitaires de l'Université de Bretagne Occidentale - UBO;Biblioth%E8ques%20universitaires%20de%20l%27Universit%E9%20de%20Bretagne%20Occidentale%20%2D%20UBO;0290323U-01;0290323U-01-1;Oui;1;0290346U;UN01;Bibliothèque universitaire de l'Ecole supérieure du professorat et de l'éducation de Bretagne - site de Brest - UBO;BU ESPE Bretagne - site de Brest - UBO;Biblioth%E8que%20universitaire%20de%20l%27Ecole%20sup%E9rieure%20du%20professorat%20et%20de%20l%27%E9du;;290192308;;8, rue Avranches;;29200;BREST;;48.400920507901624,-4.494558473541247;http://ubodoc.univ-brest.fr;http://ubodoc.univ-brest.fr/bibliotheques/bu-espe-brest/;bu-espe-brest@espe-bretagne.fr;;;;;;;https://twitter.com/bu_ubo;;;;;;;;;;;29019;Brest;UU29701;Brest;D029;Finistère;A14;Rennes;R53;Bretagne;Province;FD111;;;;bu_ubo;;;;;;
0290323U;Bibliothèques universitaires de l'Université de Bretagne Occidentale - UBO;Biblioth%E8ques%20universitaires%20de%20l%27Universit%E9%20de%20Bretagne%20Occidentale%20%2D%20UBO;0290323U-03;0290323U-03-1;Oui;1;0290346U;Un03;Bibliothèque universitaire de Lettres et Sciences humaines UBO;BU Lettres UBO;Biblioth%E8que%20universitaire%20de%20Lettres%20et%20Sciences%20humaines%20UBO;;290192101;;11, avenue Foch;BP 91351;29213;BREST CEDEX 1;;48.393253943352114,-4.488109186508154;http://ubodoc.univ-brest.fr/;http://ubodoc.univ-brest.fr/bibliotheques/bu-lettres/;bulettres@univ-brest.fr;;;;;;https://www.facebook.com/BULettresBrest/;https://twitter.com/bu_ubo;;;;;;;;;;;29019;Brest;UU29701;Brest;D029;Finistère;A14;Rennes;R53;Bretagne;Province;FD111;;;BULettresBrest;bu_ubo;;;;;;Oui
0673029D;Service des bibliothèques de l'Université de Strasbourg;Service%20des%20biblioth%E8ques%20de%20l%27Universit%E9%20de%20Strasbourg;0673029D-25;0673029D-25-1;Oui;1;0673021V;UN25;Bibliothèque Médecine et Odontologie (BMO);Bibliothèque Médecine et Odontologie (BMO);Biblioth%E8que%20M%E9decine%20et%20Odontologie%20%28BMO%29;;674822101;;4 rue Kirschleger;;67085;Strasbourg cédex;;48.5778086,7.7400041;;https://bu.unistra.fr/.do#3;scd-pret-medecine@unistra.fr;;;;;;https://www.facebook.com/UdsBMO;;;;;;;;;;;;67482;Strasbourg;UU67701;Strasbourg;D067;Bas-Rhin;A15;Strasbourg;R44;Grand Est;Province;FD111;0673029D.png;;;;;;;;;Oui
0450744P;Service Commun de Documentation de l'Université d'Orléans;Service%20Commun%20de%20Documentation%20de%20l%27Universit%E9%20d%27Orl%E9ans;0450744P-16;0450744P-16-1;Oui;1;0450855K;UN16;Centre de Ressources Documentaires du centre de formation ESPE d'Orléans - site Saint Jean;Espé CRD ORLEANS;Centre%20de%20Ressources%20Documentaires%20du%20centre%20de%20formation%20ESPE%20d%27Orl%E9ans%20%2D%20;;452342201;bibliothèque associée;110 rue du Faubourg St Jean;;45000;ORLEANS;;47.907554,1.887174;http://scd.univ-orleans.fr/;http://scd.univ-orleans.fr/espe;crd_espe45@univ-orleans.fr;http://scd.univ-orleans.fr/question-remarque-suggestion;;;;;;;;;;;;;;;;;45234;Orléans;UU45701;Orléans;D045;Loiret;A18;Orléans-Tours;R24;Centre-Val de Loire;Province;FD111;;;;;;;;;;
0753471R;Service commun de la documentation du Conservatoire national des arts et métiers;Service%20commun%20de%20la%20documentation%20du%20Conservatoire%20national%20des%20arts%20et%20m%E9;0753471R-01;0753471R-01-1;Oui;1;0753471R;UN01;Bibliothèque Conté;;Biblioth%E8que%20Cont%E9;;751032304;;2 rue Conté;Accès 33.2.22;75003;Paris;;48.866650704889814,2.356707763229337;http://bibliotheque.cnam.fr/;http://bibliotheque.cnam.fr/bibliotheque-conte-556330.kjsp?RH=1358007276974&RF=1478769563145;bib.conte@cnam.fr;;;;;;https://www.facebook.com/Biblioth%C3%A8ques-du-Cnam-1242584469089156/;;;;;;;;;;;;75103;Paris  3e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;;;Bibliothèques-du-Cnam-1242584469089156;;;;;;;
0352303N;Université Rennes 2 - Service Commun de Documentation;Universit%E9%20Rennes%202%20%2D%20Service%20Commun%20de%20Documentation;0352303N-14;0352303N-14-1;Oui;1;0350937D;UN14;Bibliothèque François-Lebrun - ex CERHIO;;Biblioth%E8que%20Fran%E7ois%2DLebrun%20%2D%20ex%20CERHIO;;352385136;bibliothèque associée;Place du Recteur Henri le Moal;Bât N;35043;RENNES;;48.118547,-1.704056;https://www.bu.univ-rennes2.fr/;https://www.bu.univ-rennes2.fr/;renan.donnerh@univ-rennes2.fr;https://www.bu.univ-rennes2.fr/service/poser-une-question-par-chat-ou-par-mail;;;;;https://www.facebook.com/bibliotheques.univ.rennes2/;https://twitter.com/burennes2;;;;;;;;;;;35238;Rennes;UU35701;Rennes;D035;Ille-et-Vilaine;A14;Rennes;R53;Bretagne;Province;FD111;0352303N.png;;bibliotheques.univ.rennes2;burennes2;;;;;;
0911688R;Service Commun de la Documentation;Service%20Commun%20de%20la%20Documentation;0911688R-05;0911688R-05-1;Oui;1;0911101C;Un05;Bibliothèque de Sciences (Orsay);;Biblioth%E8que%20de%20Sciences%20%28Orsay%29;;914712101;;Rue du doyen Poitou;Campus universitaire. Bât. 407;91407;Orsay Cedex;;48.702767,2.177302;http://www.bibliotheques.u-psud.fr/fr/index.html;http://www.bibliotheques.u-psud.fr/fr/infos-pratiques/les-bibliotheques.html;bu-sciences.scd@u-psud.fr;;;;;;https://www.facebook.com/BU.UPSUD/;https://twitter.com/BU_UPSUD;;;;;;;;;;;91471;Orsay;UU00851;Paris;D091;Essonne;A25;Versailles;R11;Île-de-France;Île-de-France;FD111;;;BU.UPSUD;BU_UPSUD;;;;;;Oui
0421523C;Service commun de la documentation;Service%20commun%20de%20la%20documentation;0421523C-01;0421523C-01-1;Oui;1;0421095M;UN01;Bibliothèque universitaire Santé;;Biblioth%E8que%20universitaire%20Sant%E9;;422182102;;10, Rue de la Marandière;CAMPUS SANTE INNOVATIONS;42270;SAINT-PRIEST-EN-JAREZ;;45.48022,4.360595;https://scd.univ-st-etienne.fr;https://scd.univ-st-etienne.fr/fr/tout-savoir-sur-mes-bu/bu-sante.html;bu.sante@univ-st-etienne.fr;;;https://scd.univ-st-etienne.fr/fr/reseaux-sociaux/blogbuster.html;;;https://www.facebook.com/bibliotheques.ujm/;https://twitter.com/BUSaintEtienne;https://www.youtube.com/playlist?list=PL7DrcyJB06GjKs6tmE628pMwQTSnS75N8;;;;;;;;;;42275;Saint-Priest-en-Jarez;UU00753;Saint-Étienne;D042;Loire;A10;Lyon;R84;Auvergne-Rhône-Alpes;Province;FD111;0421523C.png;;bibliotheques.ujm;BUSaintEtienne;channel/UCIUdvKhAL8x1Ml-_zPae0gg;;;;;
0134031L;SCD Aix-Marseille Université;SCD%20Aix%2DMarseille%20Universit%E9;0134031L-16;0134031L-16-1;Oui;1;0134009M;UN16;Bibliothèque du laboratoire Parole et Langage (LPL);;Biblioth%E8que%20du%20laboratoire%20Parole%20et%20Langage%20%28LPL%29;;130012236;bibliothèque associée;5 avenue Pasteur;;13100;Aix-en-Provence;;43.5333161,5.445679599999948;http://www.lpl-aix.fr/index.php?id=documentation;;;;;;;;;;;;;;;;;;;;13001;Aix-en-Provence;UU00759;Marseille - Aix-en-Provence;D013;Bouches-du-Rhône;A02;Aix-Marseille;R93;Provence-Alpes-Côte d'Azur;Province;FD111;0134031L.jpg;;;;;;;;;
0352288X;Université de Rennes 1 - Service Commun de la Documentation;Universit%E9%20de%20Rennes%201%20%2D%20Service%20Commun%20de%20la%20Documentation;0352288X-04;0352288X-04-1;Oui;1;0350936C;UN04;Bibliothèque du pôle universitaire de Saint-Brieuc;;Biblioth%E8que%20du%20p%F4le%20universitaire%20de%20Saint%2DBrieuc;;222772103;bibliothèque associée;2 avenue Antoine Mazier;;22000;Saint-Brieuc;;48.51241746793746,-2.74153950793459;;;;;;;;;;;;;;;;;;;;;22278;Saint-Brieuc;UU22501;Saint-Brieuc;D022;Côtes-d'Armor;A14;Rennes;R53;Bretagne;Province;FD111;0352288X.jpg;;;;;;;;;
0921867E;La contemporaine. Bibliothèque, archives, musée des mondes contemporains;La%20contemporaine%2E%20Biblioth%E8que%2C%20archives%2C%20mus%E9e%20des%20mondes%20contemporains;9,22E+05;0921867E-00-2;Non;2;0921204J;UN00;Bibliothèque de documentation internationale contemporaine;BDIC;Biblioth%E8que%20de%20documentation%20internationale%20contemporaine;;920502101;;Hôtel national des Invalides;7 rue de Grenelle;75007;Paris;;48.85676,2.31326;http://www.bdic.fr/;http://www.bdic.fr/le-musee#conditions-d-acc%C3%A8s-au-mus%C3%A9e;renseignements@bdic.fr;http://www.bdic.fr/nous-contacter;;https://et1917devientrevolution.tumblr.com/;;;https://www.facebook.com/BDIC-462778723764874/;https://twitter.com/actu_bdic;;;;;;https://www.flickr.com/photos/98069937@N05/;;;;;75107;Paris  7e;UU00851;Paris;D075;Paris;A01;Paris;R11;Île-de-France;Île-de-France;FD111;0921867E.jpg;;BDIC-462778723764874;Actu_BDIC;;;98069937@N05;;;
0511121S;Bibliothèque de l'Université de Reims Champagne Ardenne;Biblioth%E8que%20de%20l%27Universit%E9%20de%20Reims%20Champagne%20Ardenne;0511121S-00;0511121S-00-1;Oui;1;0511296G;UN00;Bibliothèque Reims Education;;Biblioth%E8que%20Reims%20Education;;514542217;;11 rue Gabriel Voisin;;51685;REIMS Cedex 2;;49.23248,4.067284;http://www.univ-reims.fr/bu;http://www.univ-reims.fr/les-bibliotheques/bu-reims-education/bu-reims-education,20192,34100.html;bu-reims-education@univ-reims.fr;;;;;;https://www.facebook.com/bureimseducation;https://twitter.com/bureims;;;;;;;;;;;51454;Reims;UU51701;Reims;D051;Marne;A19;Reims;R44;Grand Est;Province;FD111;;;bureimseducation;bureims;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-29;0333308S-29-1;Oui;1;0333298F;Un29;Bibliothèque Institut des Sciences de la Vigne et du Vin (ISVV);Bib. ISVV;Biblioth%E8que%20Institut%20des%20Sciences%20de%20la%20Vigne%20et%20du%20Vin%20%28ISVV%29;;335502201;;210 chemin de Leysotte;;33882;VILLENAVE D'ORNON;;44.791749,-0.58098;https://bibliotheques.u-bordeaux.fr/Les-bibliotheques/Sciences-du-Vivant-et-de-la-Sante/Bibliotheque-de-l-Institut-des-sciences-de-la-vigne-et-du-vin;;doc-bibliotheque@u-bordeaux.fr;;;;;;;;;;;;;;;;;;33550;Villenave-d'Ornon;UU33701;Bordeaux;D033;Gironde;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
0333308S;Direction de la documentation;Direction%20de%20la%20documentation;0333308S-04;0333308S-04-5;Non;6;0333298F;Un04;Centres de ressources Documentaires (CRD) de l'Ecole Supérieure du Professorat et de l'Education (ESPE) d'Aquitaine;ESPE d'Aquitaine;Centres%20de%20ressources%20Documentaires%20%28CRD%29%20de%20l%27Ecole%20Sup%E9rieure%20du%20Professo;;332812201;bibliothèque associée;CRD d'Agen (Bibliothèque du campus Michel Serres);Avenue Michel serres;47000;AGEN;;;http://www.espe-aquitaine.fr/documentation;;;;;;;;;;;;;;;;;;;;47001;Agen;UU47501;Agen;D047;Lot-et-Garonne;A04;Bordeaux;R75;Nouvelle-Aquitaine;Province;FD111;0333308S.jpg;;;;;;;;;
